# tiempo	mean_var1	std_var1	mean_var2	std_var2	mean_var3	std_var3	mean_var4	std_var4	mean_var5	std_var5	mean_var6	std_var6	mean_var7	std_var7	mean_var8	std_var8	mean_var9	std_var9	mean_var10	std_var10	mean_var11	std_var11
998	0.830324	0.001450	0.537114	0.003367	0.294406	0.004990	0.133700	0.004254	0.046393	0.003746	0.012095	0.002733	0.005035	0.001819	0.000502	0.002849	-0.002122	0.002607	-0.004128	0.001838	0.002170	0.001177
999	0.830478	0.000694	0.534587	0.002456	0.286767	0.003793	0.129417	0.006812	0.048765	0.005458	0.015046	0.002661	0.003048	0.001116	0.006964	0.001898	0.002006	0.002368	0.001408	0.002569	0.000916	0.000579
1000	0.830498	0.001542	0.534202	0.002922	0.285571	0.001829	0.129880	0.002161	0.051427	0.004124	0.013233	0.003177	-0.002797	0.004776	-0.002392	0.001467	-0.001543	0.002277	0.002006	0.001217	0.001051	0.001232
1001	0.828955	0.001686	0.533353	0.004759	0.283989	0.004081	0.126196	0.004118	0.047261	0.004851	0.019348	0.004610	0.009298	0.001370	-0.001813	0.001797	0.000058	0.002847	0.002643	0.001205	0.000849	0.001728
1002	0.832562	0.001989	0.533488	0.005399	0.284818	0.005212	0.130864	0.003688	0.048245	0.002891	0.017940	0.003333	0.002913	0.003704	0.000579	0.001853	-0.001717	0.001967	-0.000444	0.001802	-0.000540	0.001852
1003	0.831289	0.001789	0.537963	0.003701	0.290490	0.004038	0.131443	0.004257	0.048013	0.002838	0.014159	0.002553	0.003626	0.001055	0.002025	0.002538	0.001543	0.001823	-0.000907	0.003155	-0.000926	0.001567
1004	0.830324	0.001889	0.532909	0.002393	0.285359	0.004464	0.131944	0.005003	0.048033	0.004419	0.013117	0.002046	0.002122	0.001802	0.001562	0.002336	0.004282	0.002374	0.002141	0.002909	-0.000328	0.001467
1005	0.828511	0.001275	0.529186	0.002228	0.283777	0.004204	0.124035	0.004568	0.052064	0.003511	0.015895	0.003227	0.001119	0.002988	0.006462	0.001557	-0.001023	0.002820	0.000926	0.000480	0.000521	0.002114
1006	0.829244	0.001627	0.533295	0.004592	0.282890	0.007881	0.127238	0.006950	0.047705	0.005195	0.013889	0.002823	0.003511	0.002523	-0.000694	0.001493	-0.002199	0.001896	-0.002045	0.002044	-0.002054	0.002342
1007	0.831404	0.003303	0.533372	0.008511	0.284491	0.010112	0.133198	0.008504	0.053993	0.006026	0.020891	0.003441	0.006327	0.001939	0.000945	0.001976	0.002296	0.002018	0.003569	0.000964	-0.001061	0.002288
1008	0.832234	0.003299	0.537693	0.007799	0.294367	0.010208	0.137905	0.011240	0.062924	0.006926	0.023630	0.004778	0.008044	0.004183	-0.000694	0.003018	0.002778	0.002192	0.003858	0.002266	-0.000588	0.001807
1009	0.831019	0.003330	0.537076	0.008548	0.292130	0.011277	0.135938	0.009260	0.053028	0.006335	0.019406	0.004706	0.007369	0.002054	0.002778	0.002966	0.001987	0.001165	0.000887	0.001920	0.001428	0.001419
1010	0.832118	0.002185	0.538966	0.005328	0.292515	0.006870	0.135783	0.005903	0.050810	0.004982	0.015355	0.004624	0.007581	0.001225	0.005806	0.001522	0.002064	0.002156	-0.002932	0.002368	0.000849	0.002019
1011	0.829822	0.001838	0.532060	0.002387	0.287384	0.001777	0.131520	0.002400	0.051254	0.004623	0.018557	0.004247	0.006559	0.002854	-0.001813	0.001867	0.002103	0.002377	0.000116	0.001354	-0.000203	0.001042
1012	0.828955	0.001485	0.529688	0.002880	0.283256	0.002267	0.132562	0.002731	0.052874	0.002111	0.016319	0.000992	0.001022	0.002522	-0.002835	0.003343	-0.001157	0.001066	0.002778	0.001776	-0.000714	0.001244
1013	0.830401	0.001124	0.533218	0.003251	0.286150	0.004183	0.135185	0.002712	0.057195	0.002207	0.021779	0.002431	0.007716	0.001496	0.004668	0.003967	0.005999	0.002601	0.001273	0.003495	-0.001977	0.001667
1014	0.828414	0.001935	0.528762	0.005526	0.283333	0.005689	0.128241	0.004186	0.047569	0.003436	0.013040	0.003322	0.000058	0.001719	-0.000270	0.001716	0.001987	0.001403	0.000077	0.001260	-0.002421	0.002509
1015	0.829572	0.001872	0.532118	0.005058	0.283700	0.004905	0.129418	0.001756	0.045119	0.001505	0.014506	0.002287	0.003356	0.002513	-0.001621	0.002765	0.001370	0.003441	-0.000116	0.001279	-0.003492	0.002376
1016	0.830247	0.001419	0.530363	0.004917	0.281771	0.004034	0.128086	0.003172	0.049499	0.002722	0.009954	0.003397	-0.002064	0.001956	0.001852	0.001224	-0.001775	0.001112	0.003819	0.002503	-0.003414	0.002413
1017	0.829861	0.002239	0.533912	0.004682	0.288657	0.004258	0.131983	0.006564	0.053125	0.004835	0.019676	0.003407	0.007947	0.002541	0.000058	0.002918	0.002411	0.002327	-0.000154	0.000730	-0.003617	0.002580
1018	0.832195	0.001380	0.537384	0.002672	0.291802	0.003177	0.131038	0.003142	0.050540	0.002442	0.014140	0.002439	0.006655	0.002062	0.004842	0.002562	0.003318	0.001845	-0.000386	0.001763	-0.002681	0.002488
1019	0.833449	0.002476	0.539815	0.004025	0.290104	0.005786	0.134124	0.003027	0.050521	0.003088	0.016184	0.003014	0.002354	0.002726	0.001678	0.002501	0.001890	0.002842	0.003569	0.003395	-0.003723	0.002744
1020	0.831481	0.001511	0.535841	0.002652	0.288503	0.004552	0.133526	0.002774	0.052257	0.001294	0.017400	0.001608	0.002624	0.001995	0.000038	0.002812	-0.001061	0.002533	-0.002566	0.002447	-0.001524	0.002462
1021	0.831597	0.002295	0.537519	0.005499	0.290914	0.004882	0.131018	0.002154	0.052295	0.003217	0.019001	0.001549	0.008565	0.001737	-0.000907	0.002170	0.001813	0.002212	0.000656	0.001881	0.000521	0.001444
1022	0.830883	0.001947	0.535185	0.004584	0.285918	0.006573	0.132504	0.005592	0.047531	0.004423	0.013368	0.003033	0.003472	0.001744	-0.003318	0.002346	0.001042	0.003108	0.001466	0.002986	0.000222	0.002215
1023	0.831636	0.001308	0.534549	0.003104	0.287654	0.006047	0.133816	0.006235	0.053472	0.004903	0.017959	0.004617	0.008063	0.002675	-0.001620	0.002899	-0.002064	0.003375	0.000887	0.002613	0.000068	0.002220
1024	0.833160	0.000801	0.538098	0.003766	0.288407	0.005550	0.127585	0.004958	0.046509	0.004912	0.012867	0.002655	0.000540	0.000876	-0.002006	0.001833	-0.000077	0.001011	0.000193	0.002180	-0.000810	0.002248
1025	0.833121	0.002193	0.537018	0.006229	0.289082	0.005707	0.132195	0.003327	0.045930	0.003227	0.014661	0.003238	-0.001215	0.002052	-0.002624	0.001814	-0.002450	0.002142	-0.003279	0.001076	-0.001611	0.001823
1026	0.831423	0.001790	0.537018	0.004456	0.290741	0.005241	0.132157	0.004365	0.050945	0.002148	0.014738	0.000913	0.005671	0.001695	0.000309	0.001670	-0.000424	0.002156	-0.004147	0.001495	0.000868	0.002128
1027	0.831057	0.001717	0.536574	0.004279	0.291802	0.005886	0.134703	0.003358	0.045699	0.003939	0.010494	0.003231	0.000405	0.002354	0.002932	0.002493	-0.004649	0.002844	-0.003492	0.001956	0.000743	0.001335
1028	0.831559	0.001210	0.536130	0.003537	0.293287	0.005340	0.135185	0.004437	0.051177	0.002275	0.013619	0.001500	0.007465	0.002249	-0.000039	0.001036	0.000907	0.001512	-0.000096	0.002110	0.001775	0.001014
1029	0.828800	0.001607	0.531289	0.005122	0.285976	0.008052	0.134027	0.007548	0.053704	0.002981	0.021335	0.002256	0.005517	0.002802	-0.000405	0.001627	0.000386	0.002873	0.002643	0.001646	0.001437	0.001053
1030	0.829572	0.003326	0.531848	0.010453	0.289390	0.013618	0.136362	0.009941	0.055729	0.006925	0.020370	0.003018	0.002469	0.002730	-0.000540	0.001040	0.001640	0.001159	-0.000637	0.002483	0.001466	0.001828
1031	0.830189	0.003171	0.537481	0.007646	0.291474	0.009503	0.140008	0.007231	0.058565	0.006190	0.021547	0.004060	0.003549	0.003187	0.000675	0.003427	-0.001081	0.003267	0.001987	0.002902	0.002421	0.001670
1032	0.831424	0.003430	0.536960	0.007426	0.297627	0.007676	0.146258	0.007530	0.064429	0.004565	0.021682	0.002859	0.008430	0.002842	0.004205	0.001241	0.001177	0.001292	-0.002759	0.001235	0.002363	0.001400
1033	0.832581	0.003101	0.535687	0.008408	0.290972	0.009190	0.142940	0.007737	0.058391	0.004674	0.023553	0.002805	0.009163	0.001530	0.002469	0.001028	0.005112	0.001916	-0.002836	0.002961	-0.000936	0.000724
1034	0.831867	0.003959	0.535880	0.010976	0.289911	0.014112	0.137654	0.009998	0.058025	0.004354	0.020158	0.004735	0.002566	0.002648	-0.000868	0.001981	-0.001099	0.001899	0.002392	0.002614	0.001466	0.001248
1035	0.830459	0.002484	0.534915	0.006061	0.287828	0.007117	0.132986	0.006198	0.054398	0.004003	0.019039	0.002414	0.004128	0.002538	-0.001254	0.003835	-0.004495	0.002309	0.001041	0.001084	0.001273	0.001415
1036	0.831578	0.002952	0.534259	0.006841	0.286941	0.007706	0.132986	0.005084	0.053781	0.002785	0.019271	0.001957	0.005286	0.002186	0.001755	0.002840	0.002932	0.002401	0.002238	0.003159	-0.001090	0.001402
1037	0.827797	0.002844	0.526254	0.007537	0.284047	0.009065	0.135957	0.006211	0.055613	0.005893	0.020872	0.005388	0.006269	0.002423	0.003414	0.002329	-0.000424	0.000891	-0.000579	0.001805	0.000087	0.001676
1038	0.826331	0.002635	0.522049	0.006241	0.275733	0.007618	0.121778	0.005810	0.045911	0.001804	0.017785	0.001885	0.007813	0.001558	0.008623	0.001395	0.001524	0.002360	0.000039	0.002602	-0.000222	0.002044
1039	0.830073	0.002298	0.530575	0.005841	0.283488	0.007928	0.128530	0.006493	0.051929	0.003147	0.017689	0.003175	0.008063	0.002397	0.001736	0.001293	0.001196	0.002029	0.002276	0.001302	0.000482	0.002360
1040	0.830768	0.002785	0.535205	0.006863	0.286651	0.009188	0.127623	0.009366	0.049267	0.005079	0.016840	0.004289	0.007080	0.002924	-0.000174	0.002570	0.000984	0.001422	0.004398	0.001460	-0.000887	0.002211
